FMID,city,State,zip,x,y,Credit,WIC,WICcash,SFMNP,SNAP
1002162,hasbrouck heights,New Jersey,7604,-74.0752,40.8643,N,N,N,Y,N
1006991,Englewood,New Jersey,7631,-73.973,40.8977,N,N,N,N,N
1001932,Paramus,New Jersey,7652,-74.059369,40.95109,Y,N,Y,Y,N
1004577,River Vale,New Jersey,7675,-74.010429,41.008176,Y,Y,Y,Y,N
1001947,Red Bank,New Jersey,7701,-74.076339,40.350714,Y,N,N,N,N
1009272,Asbury Park,New Jersey,7712,-74.0094,40.2164,Y,N,N,N,N
1004350,Asbury Park,New Jersey,7712,-74.0007788,40.219339,Y,N,Y,N,N
1006303,Atlantic Highlands,New Jersey,7716,-74.038861,40.412777,Y,N,Y,N,N
1010501,Eatontown,New Jersey,7724,-74.060765,40.305612,Y,N,N,N,N
1006237,Englishtown,New Jersey,7726,-74.361,40.3126,N,Y,Y,Y,N
1000709,Highlands,New Jersey,7732,-73.994358,40.404837,Y,Y,Y,Y,Y
1005424,Keyport,New Jersey,7735,-74.205798,40.436183,N,N,N,Y,N
1018137,Sea Bright,New Jersey,7760,-73.973914,40.362584,Y,N,N,N,N
1002754,Augusta,New Jersey,7822,-74.716408,41.135179,Y,N,N,N,N
1009956,Belvidere,New Jersey,7823,-75.076496,40.827259,Y,N,N,N,N
1012163,Blairstown,New Jersey,7825,-74.955689,40.982893,Y,N,N,N,Y
1004366,Denville,New Jersey,7834,-74.476083,40.891009,Y,Y,Y,Y,N
1003073,Hackettstown,New Jersey,7840,-74.828514,40.85296,Y,Y,N,N,N
1000772,Lafayette,New Jersey,7848,-74.68683,41.0961,N,N,N,N,N
1009295,Long Valley,New Jersey,7853,-74.7798,40.7868,Y,N,N,N,N
1001649,Sparta,New Jersey,7871,-74.6307161,41.0400852,Y,Y,N,N,Y
1011982,Washington,New Jersey,7882,-74.978431,40.758788,Y,N,N,N,N
1002322,Summit,New Jersey,7901,-74.35873,40.71897,N,N,N,N,N
1019400,Bedminster,New Jersey,7921,-74.646889,40.662856,Y,N,N,N,N
1001915,Mendham Township,New Jersey,7926,-74.585186,40.787011,N,N,N,N,N
1004201,Chatham,New Jersey,7928,-74.38443,40.73968,Y,N,N,N,N
1005515,Chester,New Jersey,7930,-74.696592,40.78402,Y,Y,N,N,Y
1004412,E.Hanover,New Jersey,7936,-74.3469,40.8331,N,N,N,N,N
1005201,Madison,New Jersey,7940,-74.414532,40.759057,Y,Y,Y,N,N
1010685,Morris Plains,New Jersey,7950,-74.478628,40.82964,Y,Y,Y,N,N
1012166,Morristown,New Jersey,7960,-74.489945,40.801309,Y,N,N,N,Y
1003472,Morristown,New Jersey,7960,-74.478142,40.796528,Y,Y,N,Y,Y
1003155,New Providence,New Jersey,7974,-74.403942,40.708361,Y,Y,Y,Y,Y
1001604,Barnegat,New Jersey,8005,-74.2225,39.7536,N,N,N,N,N
1009274,Blackwood,New Jersey,8012,-75.0661,39.8015,Y,N,N,N,N
1007015,Columbus,New Jersey,8022,-74.7251,40.0554,N,N,N,N,N
1004644,Haddonfield,New Jersey,8033,-75.03229,39.89774,N,N,N,Y,N
1011177,Haddon Heights,New Jersey,8035,-75.058694,39.882308,Y,N,N,N,Y
1008211,Hammonton,New Jersey,8037,-74.802211,39.635664,Y,N,N,N,N
1000857,Voorhees,New Jersey,8043,-75.002718,39.850589,Y,N,N,N,N
1003451,Willingboro,New Jersey,8046,-74.8819,40.0474,N,Y,N,N,N
1008960,Maple Shade ,New Jersey,8052,-75.001726,39.955443,Y,N,N,N,N
1009159,Mount Laurel,New Jersey,8054,-74.9163,39.916,Y,N,N,N,N
1009262,Medford,New Jersey,8055,-74.8234,39.9026,Y,N,N,N,N
1000620,Salem,New Jersey,8079,-75.468051,39.572153,N,N,Y,Y,Y
1005172,Woodbury,New Jersey,8096,-75.1500467,39.8367003,Y,Y,Y,Y,N
1005216,Camden,New Jersey,8101,-75.119469,39.942729,N,Y,N,Y,N
1003450,Camden,New Jersey,8103,-75.0963,39.9267,N,Y,N,N,N
1001711,Collingswood,New Jersey,8108,-75.069,39.9153,N,N,N,N,N
1000989,Haddon Township,New Jersey,8108,-75.0547,39.91231,Y,Y,N,N,N
1018093,Merchantville,New Jersey,8109,-75.0490757,39.9524734,Y,N,N,N,N
1002457,Vail,Colorado,8167,-106.373534,39.64195,Y,N,N,N,N
1011436,West Cape May borough,New Jersey,8204,-74.939033,38.942226,Y,N,N,N,N
1002356,Smithville,New Jersey,8205,-74.4585,39.4938,N,N,N,N,N
1006250,Ocean City,New Jersey,8226,-74.572082,39.282143,Y,Y,Y,Y,Y
1002547,Stone Harbor,New Jersey,8247,-74.758,39.054,N,Y,N,N,N
1000781,Bridgeton,New Jersey,8302,-75.2343549,39.4289861,N,Y,N,N,N
1006698,Vineland,New Jersey,8360,-75.021991,39.485568,Y,N,N,N,Y
1000708,Atlantic City,New Jersey,8401,-74.4256,39.363,N,Y,N,Y,N
1003320,margate,New Jersey,8402,-74.5203,39.3231,N,N,N,N,N
1006051,Ventnor City,New Jersey,8406,-74.482241,39.33677,N,N,N,Y,N
1002672,Bordentown,New Jersey,8505,-74.7030158,40.1456881,Y,N,N,N,N
1007666,Moorestown,New Jersey,8505,-74.8951,39.9853,N,N,N,N,N
1009271,Pennington,New Jersey,8534,-74.7885,40.3467,Y,N,N,N,N
1018198,Pennington ,New Jersey,8534,-74.796877,40.34937,Y,N,N,N,N
1003027,Princeton,New Jersey,8542,-74.6605145,40.3514776,Y,Y,Y,Y,Y
1005865,Princeton,New Jersey,8544,-74.6563,40.3474,N,N,N,N,N
1018654,West Windsor,New Jersey,8550,-74.630996,40.315547,Y,Y,Y,Y,Y
1002898,Skillman,New Jersey,8558,-74.6498,40.4033,N,N,N,N,N
1006925,Trenton,New Jersey,8605,-74.763513,40.218627,Y,Y,N,N,N
1018652,Trenton ,New Jersey,8609,-74.753179,40.216816,Y,Y,Y,Y,Y
1018656,Ewing,New Jersey,8618,-74.783289,40.268253,Y,Y,Y,Y,N
1003555,Trenton,New Jersey,8625,-74.7875,40.2296,N,N,N,N,N
1004088,Trenton,New Jersey,8629,-74.7414,40.2163,Y,Y,N,Y,N
1004908,Trenton,New Jersey,8648,-74.7515,40.24289,Y,Y,Y,Y,Y
1004385,Robbinsville,New Jersey,8691,-74.625535,40.217733,N,Y,Y,Y,N
1011201,Brick,New Jersey,8724,-74.110516,40.059165,Y,N,N,N,N
1009471,Lakehurst,New Jersey,8733,-74.3228,40.0087,Y,N,N,N,N
1005048,Point Pleasant Beach,New Jersey,8742,-74.049973,40.092009,Y,Y,N,N,N
1003397,Seaside Park,New Jersey,8752,-74.0776,39.9302,N,N,N,N,N
1019203,Toms River,New Jersey,8753,-74.207478,39.992509,Y,Y,Y,Y,Y
1004148,Toms River,New Jersey,8753,-74.1975,39.9512,N,Y,Y,Y,N
1003794,Bound Brook,New Jersey,8805,-74.5329,40.5614,N,N,N,N,N
1019146,Bridgewater,New Jersey,8807,-74.607976,40.588552,Y,N,N,N,N
1010876,Clinton ,New Jersey,8809,-74.905764,40.638373,Y,N,N,N,N
1019056,Flemington,New Jersey,8822,-74.871278,40.5056638,Y,N,Y,N,N
1008319,Frenchtown,New Jersey,8825,-75.0595243,40.5265985,Y,N,N,N,N
1005992,High Bridge,New Jersey,8829,-74.896,40.6683,N,N,N,N,N
1005279,Metuchen,New Jersey,8840,-74.364472,40.541014,Y,Y,Y,Y,N
1011052,Hillsborough,New Jersey,8844,-74.624115,40.5445,Y,N,N,N,N
1002369,Middlesex Borough,New Jersey,8846,-74.4121,40.4389,N,N,N,N,N
1005974,Pittstown,New Jersey,8867,-74.9416,40.6106,N,N,N,N,N
1004238,New Brunswick,New Jersey,8901,-74.444572,40.480173,Y,Y,N,Y,Y
1011198,New Brunswick ,New Jersey,8901,-74.4518188,40.4862157,Y,N,N,N,N
1004080,Highalnd Park,New Jersey,8904,-74.429111,40.498332,Y,Y,N,Y,Y
1008909,New York ,New York,10002,-73.981773,40.71445,Y,Y,Y,Y,Y
1000076,New York,New York,10003,-73.9868166,40.7297528,Y,Y,Y,Y,Y
1000081,New York,New York,10003,-73.990409,40.737096,Y,Y,Y,Y,Y
1000066,New York,New York,10004,-74.014313,40.704587,Y,Y,Y,Y,Y
1000082,New York,New York,10004,-74.013648,40.701952,Y,Y,Y,Y,Y
1000067,New York,New York,10007,-74.00631,40.713858,Y,Y,Y,Y,Y
1002180,New York,New York,10007,-73.9834,40.7149,N,N,N,N,N
1000079,New York,New York,10007,-74.010994,40.7163009,Y,Y,Y,Y,Y
1000077,New York,New York,10009,-73.977814,40.731763,Y,Y,Y,Y,N
1000078,New York,New York,10009,-73.983535,40.726056,Y,Y,Y,Y,Y
1009894,New York,New York,10011,-74.0008,40.746293,Y,Y,N,Y,Y
1001535,New York,New York,10011,-74.001176,40.744677,N,N,N,N,Y
1000065,New York,New York,10014,-74.00528,40.737177,Y,Y,Y,Y,Y
1000069,New York,New York,10017,-73.9698797,40.7529921,Y,Y,Y,Y,Y
1009476,Manhattan ,New York,10017,-73.9699,40.753,Y,N,N,N,N
1000060,New York,New York,10019,-73.985839,40.768159,Y,Y,Y,Y,Y
1000080,New York,New York,10023,-73.981573,40.773602,Y,Y,Y,Y,Y
1000061,New York,New York,10024,-73.9757,40.7818,Y,Y,Y,Y,Y
1000064,New York,New York,10025,-73.967012,40.79356,Y,Y,Y,Y,Y
1010972,Manhattan,New York,10026,-73.959648,40.80137,Y,Y,Y,Y,Y
1009845,New York,New York,10027,-73.9482477,40.8089533,Y,Y,N,Y,Y
1000068,New York,New York,10027,-73.96436,40.807345,Y,Y,Y,Y,Y
1008110,New York,New York,10027,-73.942773,40.805778,Y,Y,Y,Y,Y
1000062,New York,New York,10028,-73.95009,40.773749,Y,Y,Y,Y,Y
1002454,New York,New York,10029,-73.9493,40.7939,N,N,Y,Y,N
1011319,NYC,New York,10029,-74.005108,40.749338,Y,Y,Y,Y,Y
1001366,Manhattan,New York,10029,-73.9437,40.7982,N,N,N,N,N
1000073,New York,New York,10029,-73.952043,40.788941,Y,Y,Y,Y,Y
1018346,New York,New York,10031,-73.943449,40.823617,Y,Y,Y,Y,Y
1000071,New York,New York,10032,-73.9422685,40.8421727,Y,Y,Y,Y,Y
1016782,New York ,New York,10033,-73.938049,40.846354,Y,Y,Y,Y,Y
1000072,New York,New York,10034,-73.919942,40.868272,Y,Y,Y,Y,Y
1008913,Bronx,New York,10034,-73.866667,40.85,Y,Y,Y,Y,Y
1002334,New York,New York,10035,-73.7698,40.6837,N,N,N,N,N
1006209,New York,New York,10035,-73.8436,40.7926,N,Y,N,Y,N
1008910,Manhattan,New York,10036,-73.999871,40.761381,Y,Y,N,Y,Y
1007282,New York,New York,10038,-74.00322,40.706929,Y,N,N,N,Y
1000063,New York,New York,10128,-73.946421,40.780931,Y,Y,Y,Y,Y
1000075,New York,New York,10185,-73.98056,40.759513,Y,Y,Y,Y,N
1000070,New York,New York,10271,-74.0081736,40.7119522,N,N,N,N,N
1000093,Staten Island,New York,10301,-74.0779055,40.6415918,Y,Y,Y,Y,Y
1000094,Staten Island,New York,10314,-74.162908,40.603429,Y,Y,Y,Y,Y
1000096,Bronx,New York,10451,-73.9227384,40.817388,Y,Y,Y,Y,Y
1018792,Bronx,New York,10452,-73.9167841,40.8398843,Y,N,Y,Y,Y
1000095,Bronx,New York,10452,-73.922603,40.826979,Y,Y,Y,Y,Y
1006212,New York,New York,10452,-73.9164,40.839,N,Y,N,Y,N
1001101,Bronx,New York,10452,-73.9291,40.8327,N,N,N,Y,Y
1007289,Bronx,New York,10453,-73.909616,40.857017,Y,Y,Y,Y,Y
1011805,The Bronx,New York,10454,-73.924684,40.809789,Y,Y,Y,Y,Y
1006211,New York City,New York,10455,-73.9053,40.8179,N,Y,N,Y,N
1008912,Bronx,New York,10456,-73.9002169,40.8312056,Y,Y,Y,Y,Y
1006214,New York,New York,10456,-73.9203,40.8309,N,Y,N,Y,N
1006207,New York,New York,10457,-73.9015,40.8509,N,Y,N,Y,N
1006205,Bronx,New York,10457,-73.8686,40.8538,N,Y,Y,Y,N
1000083,Bronx,New York,10458,-73.880696,40.86686,Y,Y,Y,Y,Y
1003343,Bronx,New York,10460,-73.893737,40.846468,Y,Y,Y,Y,Y
1000218,Bronx,New York,10465,-73.825483,40.822424,N,Y,N,Y,Y
1004753,Bronx,New York,10466,-73.8469,40.900555,N,Y,N,Y,Y
1004563,Bronx,New York,10467,-73.8603,40.8943,N,N,N,N,N
1004564,Bronx,New York,10467,-73.8789,40.8804,N,N,N,N,N
1006213,Bronx,New York,10467,-73.8838,40.8804,N,Y,N,Y,N
1009847,New York,New York,10467,-73.86644,40.877482,Y,Y,Y,Y,Y
1002327,Bronx,New York,10468,-73.7885,40.5947,N,N,N,N,N
1000098,Bronx,New York,10468,-73.8958435,40.86426,Y,Y,Y,Y,Y
1005239,New York,New York,10469,-73.8392,40.8728,N,Y,Y,Y,N
1003667,Bronx,New York,10471,-73.9131097,40.8883134,Y,Y,N,Y,N
1008914,Bronx,New York,10471,-73.9031286,40.9038811,Y,Y,Y,Y,Y
1000097,Bronx,New York,10472,-73.8626362,40.8330521,Y,Y,Y,Y,Y
1008915,Bronx,New York,10474,-73.894834,40.80894,N,N,N,N,N
1006210,New York,New York,10475,-73.8255,40.8726,N,Y,N,Y,N
1018388,Bedford Hills,New York,10507,-73.699936,41.237316,Y,N,Y,N,N
1005878,Brewster,New York,10509,-73.573673,41.43435,Y,Y,Y,Y,N
1002231,Chappaqua,New York,10514,-73.8838,40.9957,Y,N,N,N,N
1006440,Cold Spring,New York,10516,-73.9497,41.4195,N,N,N,N,N
1006116,Elmsford,New York,10523,-73.8181,41.0565,N,N,N,N,N
1005737,Hartsdale,New York,10530,-73.796099,41.01088,N,N,N,N,N
1010951,Irvington,New York,10533,-73.8667554,41.0390494,Y,N,N,Y,N
1018256,Katonah,New York,10536,-73.660163,41.250498,Y,N,Y,N,N
1005497,Katonah,New York,10536,-73.726459,41.259469,Y,Y,Y,Y,N
1010954,Larchmont,New York,10538,-73.761381,40.933617,Y,Y,N,Y,N
1009161,Mahopac,New York,10541,-73.7264,41.3773,Y,N,N,N,N
1016793,Mamaroneck,New York,10543,-73.734523,40.947737,Y,Y,Y,Y,Y
1009366,Mount Kisco,New York,10549,-73.7269,41.2077,Y,N,N,N,N
1005390,Mount Vernon,New York,10550,-73.834305,40.913253,Y,Y,Y,Y,Y
1016792,Ossining,New York,10562,-73.8612998,41.1601015,Y,N,Y,N,N
1010931,Peekskill ,New York,10566,-73.9226448,41.2910604,Y,N,N,Y,N
1011314,Peekskill,New York,10566,-73.919085,41.291198,Y,Y,Y,Y,Y
1011797,Cortlandt Manor,New York,10567,-73.892997,41.291874,Y,N,N,N,Y
1019321,Pleasantville,New York,10570,-73.783867,41.134211,Y,Y,Y,Y,Y
1019322,Pleasantville,New York,10570,-73.791678,41.13476,Y,Y,Y,Y,Y
1019027,Port Chester,New York,10573,-73.661339,41.00211,Y,N,N,N,Y
1007691,Rye,New York,10580,-73.684314,40.985239,N,Y,Y,Y,N
1010960,Rye,New York,10580,-73.685285,40.984412,Y,Y,N,Y,N
1009361,South Salem,New York,10590,-73.5682,41.276,Y,N,N,N,N
1006631,Pocantico Hills,New York,10591,-73.82896,41.10308,Y,N,N,N,N
1007693,Tarrytown,New York,10591,-73.85851,41.081505,N,Y,N,Y,N
1011997,Tarrytown,New York,10591,-73.8591815,41.0818768,Y,N,Y,N,Y
1018045,Yorktown Heights,New York,10598,-73.807848,41.32707,Y,N,N,N,N
1001673,White Plains,New York,10601,-73.7788576,41.0370717,Y,N,N,N,N
1000219,White Plains,New York,10601,-73.7677,41.0319,N,N,N,N,Y
1000747,North White Plains,New York,10603,-73.7966,40.9888,N,N,N,N,N
1000275,Yonkers,New York,10701,-73.899107,40.935594,N,Y,N,N,N
1003194,New York City,New York,10701,-73.898807,40.933746,Y,Y,Y,N,N
1012741,Hastings-on-Hudson,New York,10706,-73.883751,40.995749,Y,Y,Y,Y,Y
1005477,Tuckahoe,New York,10707,-73.8268,40.9501,N,N,N,N,N
1012744,Bronxville,New York,10708,-73.8377863,40.9399964,Y,Y,Y,Y,Y
1010958,New Rochelle,New York,10801,-73.786334,40.91964,Y,Y,Y,Y,Y
1005724,Suffern,New York,10901,-74.1495889,41.1148179,Y,Y,Y,N,N
1005029,Chester,New York,10918,-74.2877,41.3196,N,Y,N,N,N
1012451,Florida,New York,10921,-74.3554231,41.3268331,Y,Y,N,N,N
1012253,Goshen,New York,10924,-74.322899,41.401966,Y,Y,Y,Y,N
1005725,Haverstraw,New York,10927,-73.966883,41.196841,Y,Y,N,N,N
1002177,Village of Highland Falls,New York,10928,-73.96631,41.36957,Y,Y,N,Y,N
1002546,Middletown,New York,10940,-74.413365,41.448592,N,Y,Y,Y,N
1003889,Monroe,New York,10950,-74.200308,41.344566,Y,Y,Y,Y,N
1012238,Nyack,New York,10960,-73.92035,41.091089,Y,Y,Y,Y,Y
1012244,Nyack,New York,10960,-73.9190023,41.0894236,Y,Y,Y,Y,Y
1000744,Palisades,New York,10964,-73.9177,41.0115,Y,N,N,N,N
1010961,Piermont,New York,10968,-73.916031,41.041203,Y,Y,Y,N,N
1005731,Pine Island,New York,10969,-74.4770163,41.2791127,Y,N,N,N,N
1007692,Spring Valley,New York,10977,-74.04342,41.114541,N,Y,N,Y,Y
1010309,Stony Point,New York,10980,-73.984589,41.228506,Y,Y,N,Y,Y
1000670,Tuxedo,New York,10987,-74.1844974,41.1944787,Y,Y,Y,N,N
1011027,Warwick,New York,10990,-74.359141,41.256581,Y,Y,Y,Y,Y
1010380,Elmont ,New York,11003,-73.716466,40.708292,Y,Y,Y,Y,Y
1001666,Elmont,New York,11003,-73.6999746,40.7080503,Y,Y,N,Y,Y
1009160,Manhasset,New York,11030,-73.7041,40.7826,Y,N,N,N,N
1012170,Port Washington,New York,11050,-73.702532,40.832058,Y,Y,N,N,N
1009304,Long Island City,New York,11104,-73.9273,40.7386,Y,N,N,N,N
1000087,Queens,New York,11104,-73.92123,40.746899,Y,Y,Y,Y,Y
1000086,Queens,New York,11106,-73.932452,40.767672,Y,Y,Y,Y,Y
1000090,Queens,New York,11106,-73.9359467,40.7675924,Y,Y,Y,Y,Y
1000100,Brooklyn,New York,11201,-73.9903552,40.6937227,Y,Y,Y,Y,Y
1001626,Brooklyn,New York,11203,-73.9366943,40.6562338,N,N,Y,Y,N
1004726,Brooklyn,New York,11203,-73.9206,40.6447,N,N,N,N,N
1000058,New York,New York,11205,-73.9746,40.6921,Y,Y,Y,Y,Y
1001715,Brooklyn,New York,11206,-73.942183,40.70235,Y,Y,Y,Y,Y
1018791,Brooklyn ,New York,11206,-73.935753,40.699545,Y,N,Y,Y,Y
1008921,Brooklyn,New York,11207,-73.95,40.65,Y,Y,Y,Y,Y
1012615,Brooklyn,New York,11207,-73.8866767,40.6649239,Y,Y,Y,Y,Y
1016803,Brooklyn,New York,11207,-73.895438,40.671863,Y,Y,N,Y,Y
1000057,New York,New York,11209,-74.032102,40.61695,Y,Y,Y,Y,Y
1007697,Brooklyn,New York,11211,-73.939017,40.716065,N,Y,Y,Y,N
1000084,Brooklyn,New York,11211,-73.959382,40.70867,Y,Y,Y,Y,Y
1008924,Brooklyn,New York,11212,-73.9135787,40.6692495,Y,Y,Y,Y,Y
1008922,Brooklyn,New York,11212,-73.908953,40.662546,Y,Y,N,Y,Y
1019340,"Brooklyn, NY",New York,11212,-73.901875,40.663651,Y,Y,Y,Y,Y
1006198,Brooklyn,New York,11213,-73.925886,40.674617,Y,N,N,Y,Y
1008920,Brooklyn,New York,11214,-74.0109559,40.615535,Y,Y,Y,Y,Y
1009895,Brooklyn,New York,11215,-73.983925,40.672277,Y,Y,Y,Y,Y
1008919,Brooklyn,New York,11215,-73.976263,40.657208,Y,Y,Y,Y,Y
1001847,Brooklyn,New York,11216,-73.9537658,40.6772544,N,N,N,N,N
1008918,Brooklyn,New York,11217,-73.951143,40.677963,Y,Y,Y,Y,Y
1000104,Brooklyn,New York,11217,-73.970368,40.672631,Y,Y,Y,Y,Y
1008923,Brooklyn,New York,11218,-73.95,40.65,Y,Y,Y,Y,Y
1000101,Brooklyn,New York,11219,-73.990497,40.633137,Y,Y,Y,Y,Y
1006216,Brooklyn,New York,11220,-74.002,40.6355,N,Y,N,Y,N
1002404,Brooklyn,New York,11220,-73.942634,40.658821,N,Y,Y,Y,Y
1006215,BROOKLYN,New York,11220,-75.5123,42.9467,N,Y,N,Y,N
1000105,Brooklyn,New York,11220,-74.0183554,40.6408131,Y,Y,Y,Y,Y
1006219,Brooklyn,New York,11221,-73.943587,40.690239,N,N,N,N,N
1000099,Brooklyn,New York,11222,-73.952708,40.720494,Y,Y,Y,Y,Y
1010969,Brooklyn,New York,11222,-73.943357,40.724406,Y,Y,Y,Y,Y
1007317,BROOKLYN,New York,11224,-73.98365,40.581106,Y,N,Y,Y,N
1000103,Brooklyn,New York,11226,-73.9652999,40.6408302,Y,Y,Y,Y,Y
1005109,Brooklyn,New York,11231,-74.0231,40.6875,N,N,N,N,N
1006021,Brookyn,New York,11231,-73.99543,40.680703,Y,Y,Y,Y,Y
1005108,Brooklyn,New York,11231,-74.009,40.672,N,Y,Y,Y,N
1004727,Brooklyn,New York,11233,-73.914932,40.68543,Y,Y,Y,Y,Y
1004567,Brooklyn,New York,11233,-73.928182,40.679971,Y,Y,Y,Y,Y
1004730,Brooklyn,New York,11237,-73.911992,40.697454,Y,Y,Y,Y,Y
1018790,Brooklyn ,New York,11237,-73.9253918,40.7028088,Y,Y,Y,Y,Y
1010982,Queens,New York,11355,-73.82643,40.751784,Y,Y,Y,Y,Y
1000213,Flushing,New York,11367,-73.8146481,40.7352888,N,Y,Y,Y,Y
1000088,Queens,New York,11368,-73.8626778,40.7499046,Y,Y,Y,Y,Y
1000085,Queens,New York,11372,-73.889215,40.753353,Y,Y,Y,Y,Y
1000089,Queens,New York,11373,-73.8845641,40.745901,Y,Y,Y,Y,Y
1008916,Queens,New York,11375,-73.846385,40.72188,Y,Y,Y,Y,Y
1008917,Queens,New York,11385,-73.906193,40.70011,Y,Y,Y,Y,Y
1003273,Jamaica,New York,11432,-73.7991,40.7089,N,N,N,N,N
1007684,Jamaica,New York,11433,-73.799557,40.704156,N,Y,N,Y,Y
1000217,Queens,New York,11434,-73.7697577,40.6837255,N,N,Y,Y,Y
1009475,"Baldwin, Nassau County",New York,11510,-73.6128,40.6424,Y,N,N,N,N
1001599,Freeport,New York,11520,-73.574956,40.6544713,Y,Y,Y,Y,Y
1007020,New York,New York,11530,-73.5492,40.9053,N,N,N,N,N
1010444,Hempstead,New York,11550,-73.615976,40.696568,Y,Y,N,Y,Y
1001664,Long Beach,New York,11561,-73.6659437,40.5894142,Y,Y,N,Y,Y
1006650,Malverne,New York,11565,-73.664419,40.679365,Y,N,N,N,N
1000342,rockville centre,New York,11571,-73.6278794,40.6652431,Y,Y,N,Y,N
1018349,Roosevelt,New York,11575,-73.5908479,40.6817846,Y,Y,N,Y,Y
1004705,Westbury,New York,11590,-73.5676908,40.7622244,Y,Y,Y,Y,Y
1003892,Queens,New York,11691,-73.547802,40.819525,Y,Y,Y,Y,Y
1004055,Malverne,New York,11701,-73.664301,40.679753,Y,N,Y,N,Y
1011053,Amityville,New York,11701,-73.409214,40.698986,Y,Y,N,Y,Y
1009445,Bayville,New York,11709,-73.558,40.9092,Y,N,N,N,N
1010196,Bellport,New York,11713,-72.948282,40.775186,N,Y,Y,Y,Y
1006682,Copiague,New York,11726,-73.3993,40.6799,N,N,N,N,N
1011210,Deer Park ,New York,11729,-73.305557,40.764701,Y,N,Y,Y,Y
1009520,Farmingdale,New York,11735,-73.4346,40.7156,Y,N,N,N,N
1011209,Farmingdale,New York,11735,-73.4450506,40.7311278,Y,N,Y,Y,Y
1002331,FARMINGVILLE,New York,11738,-73.032307,40.8315681,N,N,N,N,N
1001665,Kings Park,New York,11754,-73.25498,40.884821,Y,Y,N,Y,Y
1001667,Nesconset,New York,11767,-73.156904,40.8371738,Y,Y,N,Y,Y
1000392,Northport,New York,11768,-73.351584,40.899796,Y,N,N,N,N
1012003,Northport,New York,11768,-73.308946,40.89445,Y,N,N,N,N
1001668,Oyster Bay,New York,11771,-73.5330693,40.8737363,Y,Y,N,Y,Y
1000348,Port Jefferson,New York,11777,-72.8546,40.8786,N,N,N,N,N
1008209,Rocky Point ,New York,11778,-72.9239102,40.9492665,Y,Y,Y,Y,Y
1008353,Hauppauge ,New York,11787,-73.828125,40.780541,Y,Y,N,Y,N
1018128,Wyandanch ,New York,11798,-73.358753,40.755746,Y,N,Y,Y,Y
1001669,Hicksville,New York,11801,-73.525231,40.76385,Y,Y,N,Y,Y
1003846,Flanders,New York,11901,-72.636505,40.909126,N,Y,Y,Y,Y
1005993,Bridgehampton,New York,11932,-72.31524,40.94092,Y,Y,N,N,N
1005163,Greenport,New York,11944,-72.36219,41.107142,Y,Y,Y,Y,Y
1012165,Hampton Bays ,New York,11946,-72.513106,40.858696,Y,Y,N,N,N
1012383,East Hampton ,New York,11963,-72.180675,40.972416,Y,Y,N,Y,Y
1002412,Sag Harbor,New York,11963,-72.2913373,41.001057,Y,Y,Y,N,N
1000260,Westhampton Beach,New York,11978,-72.6446,40.815,N,N,N,N,N
1005660,Westhampton Beach,New York,11978,-72.643275,40.811779,Y,N,N,Y,Y
1004383,Altamont,New York,12009,-74.0325,42.7013,N,Y,N,Y,N
1016853,Amsterdam ,New York,12010,-74.1849,42.939627,Y,Y,N,Y,Y
1005452,Amsterdam,New York,12010,-74.185102,42.959257,Y,Y,N,Y,Y
1016854,Poughkeepsie,New York,12010,-73.919869,41.694595,Y,N,N,Y,Y
1011239,Amsterdam ,New York,12010,-74.245563,42.93504,Y,N,N,N,N
1003662,Ballston Spa,New York,12020,-73.84984,43.002364,Y,Y,N,Y,N
1001534,Ballston Spa,New York,12020,-73.789594,42.976901,Y,N,N,N,N
1005607,Berlin,New York,12022,-73.3725286,42.7178586,Y,N,N,N,N
1012559,Burnt Hills,New York,12027,-73.8997429,42.9085405,Y,Y,N,Y,N
1012308, Cobleskill,New York,12043,-74.4669868,42.6792512,Y,Y,Y,Y,Y
1008945,Cobleskill,New York,12043,-74.5036964,42.671331,Y,N,N,N,Y
1001896,Cohoes,New York,12047,-73.70068,42.77162,Y,Y,Y,Y,Y
1011769,Coxsackie,New York,12051,-73.795227,42.352405,Y,Y,Y,Y,N
1019308,Delmar,New York,12054,-73.825895,42.619919,Y,N,Y,Y,Y
1003975,Earlton,New York,12058,-73.8659,42.2204,N,N,N,N,N
1019079,East Greenbush,New York,12061,-73.695566,42.618063,Y,Y,N,N,N
1018381,Clifton Park,New York,12065,-73.809271,42.869606,Y,Y,N,Y,N
1003648,Fonda,New York,12068,-74.3697,42.9556,N,N,Y,N,N
1003649,fonda,New York,12068,-74.3774,42.9545,N,N,Y,N,N
1003119,Ghent,New York,12075,-73.6283,42.3193,N,N,N,N,N
1005453,Gloversville,New York,12078,-74.345163,43.052067,Y,Y,N,Y,Y
1005680,Greenville,New York,12083,-74.022413,42.416416,N,N,N,N,N
1008901,Hoosick Falls,New York,12090,-73.351968,42.899451,Y,N,N,N,N
1005454,Johnstown,New York,12095,-74.373801,43.006593,Y,Y,N,Y,Y
1004245,kinderhook,New York,12106,-73.69983,42.396032,N,Y,Y,Y,N
1006258,Nassau,New York,12123,-73.606772,42.514498,N,N,N,N,N
1000702,New Lebanon,New York,12125,-73.390796,42.46738,N,Y,Y,Y,Y
1011146,Poestenkill,New York,12140,-73.5635307,42.6904758,Y,N,N,N,N
1002532,Speculator,New York,12164,-74.359031,43.495958,Y,N,Y,N,N
